donorID,campaignID,amount,date
D100136,1343,"22,31",18/03/2007
D100136,1634,"24,79",11/12/2007
D100137,954,"24,79",03/01/2006
D100137,1074,"7,44",22/05/2006
D100137,,"24,79",10/12/2006
D100137,1465,"4,96",01/07/2007
D100137,1775,"12,39",17/05/2008
D100137,1808,"24,79",29/06/2008
D100137,1843,"37,18",22/07/2008
D100137,1878,"31,61",10/10/2008
D100137,1917,"24,79",04/11/2008
D100137,1933,"24,79",03/12/2008
D100137,1966,"30,0",21/01/2009
D100137,1991,"50,0",02/02/2009
D100137,2035,"35,0",02/04/2009
D100137,2105,"30,0",06/06/2009
D100137,2193,"30,0",31/08/2009
D100137,2360,"30,0",04/04/2010
D100137,2389,"30,0",08/04/2010
D100137,2653,"32,25",20/02/2011
D100138,4210,"15,0",03/11/2015
D100139,3361,"25,0",30/01/2013
D100139,4210,"25,0",03/11/2015
D100140,4830,"20,0",13/08/2017
D100141,3941,"39,0",14/01/2015
D100142,723,"24,79",17/07/2005
D100142,1028,"24,79",08/04/2006
D100142,1148,"24,79",25/06/2006
D100142,1316,"24,79",24/12/2006
D100142,,"30,0",19/08/2007
D100142,1529,"24,79",24/08/2007
D100142,1663,"24,79",08/01/2008
D100142,1843,"24,79",17/07/2008
D100142,2193,"30,0",04/09/2009
D100142,2451,"30,0",26/07/2010
D100142,2653,"30,0",17/02/2011
D100142,2905,"30,0",28/08/2011
D100142,2994,"30,0",11/11/2011
D100142,3187,"30,0",21/05/2012
D100142,3188,"33,0",11/06/2012
D100142,3189,"2,0",30/06/2012
D100142,3444,"35,0",03/04/2013
D100142,3916,"35,0",19/11/2014
D100142,4138,"35,0",01/04/2015
D100143,3505,"20,0",26/05/2013
D100144,3448,"30,0",28/04/2013
D100145,4210,"39,0",28/10/2015
D100146,3941,"30,0",03/01/2015
D100147,3505,"35,0",10/05/2013
D100147,3566,"60,0",13/10/2013
D100147,3812,"20,0",28/08/2014
D100148,3249,"15,0",12/08/2012
D100148,3786,"10,0",07/05/2014
D100148,3788,"10,0",16/06/2014
D100148,4138,"12,5",26/03/2015
D100148,5326,"20,0",21/06/2018
D100149,,"30,0",29/06/2009
D100149,2225,"30,0",16/10/2009
D100149,2498,"30,0",28/08/2010
D100149,2566,"30,0",10/11/2010
D100149,2712,"30,0",04/05/2011
D100149,2714,"30,0",05/06/2011
D100149,2871,"30,0",29/07/2011
D100149,3064,"30,0",05/01/2012
D100149,3108,"30,0",06/03/2012
D100149,3300,"30,0",17/09/2012
D100150,4210,"10,0",03/11/2015
D100151,816,"45,86",01/10/2005
D100151,1058,"26,28",24/05/2006
D100151,1074,"24,79",26/05/2006
D100151,1248,"24,79",28/11/2006
D100151,3443,"50,0",21/03/2013
D100151,,"35,0",04/07/2013
D100151,3565,"10,0",28/09/2013
D100151,3783,"45,0",08/04/2014
D100151,3788,"40,0",25/06/2014
D100151,4134,"40,0",08/02/2015
D100151,4143,"40,0",30/05/2015
D100151,4145,"45,0",28/06/2015
D100151,4149,"10,0",09/09/2015
D100152,3941,"5,0",06/01/2015
D100153,3941,"10,0",14/01/2015
D100153,4151,"10,0",07/10/2015
D100154,3505,"10,0",20/05/2013
D100155,1739,"24,79",15/04/2008
D100155,1966,"30,0",23/01/2009
D100155,2105,"30,0",12/06/2009
D100155,2256,"30,0",11/12/2009
D100155,2534,"30,0",14/09/2010
D100156,899,"7,44",15/11/2005
D100156,,"8,68",25/02/2007
D100156,,"12,39",31/05/2007
D100156,1775,"9,05",22/05/2008
D100156,2035,"25,0",03/04/2009
D100156,2133,"10,0",28/07/2009
D100156,2550,"10,0",09/10/2010
D100156,3360,"30,0",14/01/2013
D100156,5326,"10,0",18/06/2018
D100156,7005,"15,0",18/01/2019
D100156,7229,"40,0",02/06/2019
D100157,3528,"40,0",06/07/2013
D100157,3918,"40,0",06/12/2014
D100157,4151,"40,0",19/10/2015
D100157,4211,"35,0",07/11/2015
D100157,4215,"40,0",14/01/2016
D100157,4217,"40,0",07/02/2016
D100157,4218,"44,0",13/02/2016
D100157,4222,"30,0",11/04/2016
D100157,4320,"40,0",25/07/2016
D100157,4410,"40,0",22/09/2016
D100157,5359,"43,0",10/07/2018
D100157,7005,"41,0",07/01/2019
D100157,7243,"40,0",17/06/2019
D100157,7494,"50,0",21/10/2019
D100158,1568,"24,79",25/09/2007
D100158,1601,"24,79",07/11/2007
D100158,1755,"24,79",02/05/2008
D100158,1929,"49,58",12/11/2008
D100158,1962,"50,0",08/01/2009
D100159,3505,"5,0",11/05/2013
D100159,3550,"4,0",05/09/2013
D100160,4213,"30,0",10/12/2015
D100160,4222,"30,0",25/04/2016
D100161,669,"24,79",29/06/2005
D100161,723,"24,79",13/07/2005
D100161,930,"12,39",24/12/2005
D100161,1000,"24,79",26/02/2006
D100161,1185,"12,39",24/08/2006
D100161,1245,"12,39",09/11/2006
D100161,1316,"12,39",19/12/2006
D100161,1343,"12,39",03/03/2007
D100161,1465,"12,39",14/06/2007
D100161,1489,"12,39",05/07/2007
D100161,1634,"24,79",20/12/2007
D100161,1966,"24,79",19/01/2009
D100161,7059,"10,0",12/02/2019
D100161,7199,"10,0",30/04/2019
D100162,,"7,44",01/02/2006
D100163,4210,"30,0",27/10/2015
D100164,3505,"30,0",15/05/2013
D100164,3537,"35,0",17/07/2013
D100164,3566,"35,0",15/10/2013
D100164,3810,"40,0",29/07/2014
D100164,3815,"39,0",19/09/2014
D100164,3816,"39,0",15/10/2014
D100164,4215,"39,0",02/01/2016
D100164,4216,"50,0",18/01/2016
D100164,4218,"42,0",16/02/2016
D100164,4219,"39,0",06/03/2016
D100164,4320,"39,0",04/08/2016
D100165,3528,"10,0",02/07/2013
D100165,3542,"5,0",29/07/2013
D100165,3810,"5,0",05/08/2014
D100165,4212,"5,0",13/11/2015
D100165,4217,"5,0",02/02/2016
D100165,4677,"5,0",01/02/2017
D100165,4681,"5,0",29/03/2017
D100166,3941,"40,0",02/01/2015
D100167,3941,"5,0",04/01/2015
D100168,3505,"36,0",19/05/2013
D100168,3550,"35,0",08/09/2013
D100168,3810,"30,0",01/08/2014
D100168,4215,"30,0",13/01/2016
D100169,4210,"32,0",25/10/2015
D100170,4145,"40,0",12/07/2015
D100170,,"40,0",18/10/2015
D100171,4210,"5,0",27/10/2015
D100172,4210,"30,0",06/11/2015
D100173,4210,"10,0",22/10/2015
D100174,3361,"25,0",24/01/2013
D100175,3361,"100,0",14/01/2013
D100176,4210,"15,0",23/10/2015
D100177,3361,"5,0",01/02/2013
D100177,3542,"10,0",27/07/2013
D100177,3566,"5,0",12/10/2013
D100177,3670,"5,0",23/01/2014
D100177,3810,"10,0",06/08/2014
D100177,3815,"10,0",05/10/2014
D100177,3816,"5,0",20/10/2014
D100178,4210,"50,0",24/10/2015
D100179,4210,"39,0",23/10/2015
D100180,954,"24,79",12/01/2006
D100180,1000,"24,79",04/03/2006
D100180,1028,"24,79",18/04/2006
D100180,1207,"24,79",12/09/2006
D100180,1316,"24,79",23/12/2006
D100180,1343,"24,79",07/03/2007
D100181,3941,"39,0",28/12/2014
D100182,4210,"20,0",04/11/2015
D100182,4679,"15,0",10/03/2017
D100183,3361,"80,0",26/01/2013
D100184,3941,"30,0",03/01/2015
D100185,4210,"30,0",24/10/2015
D100185,4674,"40,0",31/12/2016
D100185,5316,"40,0",25/05/2018
D100185,5326,"40,0",21/06/2018
D100185,7037,"40,0",03/02/2019
D100185,7059,"25,0",13/02/2019
D100185,7074,"40,0",16/03/2019
D100185,7212,"40,0",28/04/2019
D100185,7395,"40,0",08/10/2019
D100185,7505,"40,0",25/11/2019
D100185,7536,"48,0",21/12/2019
D100186,4210,"30,0",22/10/2015
D100186,4410,"30,0",14/09/2016
D100187,3941,"10,0",05/01/2015
D100187,4223,"5,0",09/05/2016
D100188,816,"24,79",25/09/2005
D100189,4210,"30,0",23/10/2015
D100189,5316,"50,0",28/05/2018
D100189,5326,"10,0",19/06/2018
D100189,7005,"50,0",14/01/2019
D100190,,"49,58",18/04/2004
D100190,,"49,58",30/04/2005
D100190,858,"49,58",29/10/2005
D100190,1028,"49,58",12/04/2006
D100190,,"37,18",18/05/2006
D100190,,"37,18",10/05/2007
D100190,,"40,0",16/05/2008
D100190,,"40,0",02/04/2010
D100190,3249,"30,0",07/08/2012
D100190,4141,"30,0",12/05/2015
D100191,3505,"100,0",11/05/2013
D100191,3537,"50,0",12/07/2013
D100191,3550,"50,0",16/09/2013
D100191,3810,"100,0",01/08/2014
D100191,3814,"100,0",11/09/2014
D100191,4212,"200,0",29/11/2015
D100191,4216,"100,0",12/01/2016
D100191,4682,"200,0",07/04/2017
D100192,4500,"40,0",05/11/2016
D100192,5186,"45,0",11/03/2018
D100192,6168,"50,0",14/09/2018
D100192,7074,"100,0",21/03/2019
D100193,3941,"5,0",04/01/2015
D100194,,"37,18",02/12/2001
D100194,816,"24,79",24/09/2005
D100194,1148,"37,18",29/06/2006
D100194,1316,"61,97",20/12/2006
D100194,1601,"49,58",03/11/2007
D100195,3941,"30,0",10/01/2015
D100195,4506,"51,0",25/11/2016
D100196,3505,"36,0",20/05/2013
D100197,4210,"30,0",24/10/2015
D100197,4685,"40,0",28/05/2017
D100198,,"12,39",10/03/2001
D100198,723,"12,39",29/07/2005
D100198,1000,"12,39",07/03/2006
D100198,1248,"12,39",07/12/2006
D100198,1465,"12,39",22/06/2007
D100199,3186,"33,0",18/05/2012
D100199,3346,"35,0",24/10/2012
D100199,3786,"30,0",08/05/2014
D100199,4149,"35,0",29/08/2015
D100199,,"40,0",12/05/2017
D100199,5326,"40,0",26/06/2018
D100199,,"40,0",27/05/2019
D100200,3505,"30,0",10/05/2013
D100200,3505,"32,0",13/05/2013
D100200,3537,"35,0",25/07/2013
D100200,3546,"50,0",23/08/2013
D100200,4215,"40,0",05/01/2016
D100200,4222,"50,0",24/04/2016
D100200,4320,"50,0",04/08/2016
D100200,4410,"50,0",14/09/2016
D100200,5267,"50,0",15/04/2018
D100200,6922,"50,0",28/10/2018
D100200,7005,"50,0",18/01/2019
D100201,4210,"5,0",01/11/2015
D100202,1377,"24,79",18/04/2007
D100203,3941,"40,0",31/12/2014
D100204,1034,"24,79",28/04/2006
D100205,3941,"40,0",30/12/2014
D100205,7519,"80,0",01/12/2019
D100206,3505,"36,0",18/05/2013
D100206,3664,"30,0",22/12/2013
D100206,4220,"39,0",15/03/2016
D100206,5316,"30,0",01/06/2018
D100206,5449,"25,0",19/08/2018
D100207,3505,"35,0",17/05/2013
D100208,4210,"10,0",31/10/2015
D100208,4410,"10,0",20/09/2016
D100209,980,"24,79",22/02/2006
D100210,3505,"5,0",24/05/2013
D100211,3361,"36,0",24/01/2013
D100212,1698,"24,79",27/02/2008
D100213,3941,"30,0",04/01/2015
D100213,7229,"21,0",28/05/2019
D100214,723,"24,79",18/07/2005
D100214,816,"24,79",05/10/2005
D100214,1028,"24,79",11/04/2006
D100214,1148,"24,79",24/06/2006
D100214,1185,"24,79",25/08/2006
D100214,1316,"24,79",01/01/2007
D100215,1904,"24,79",22/10/2008
D100215,1962,"30,0",06/01/2009
D100216,3361,"30,0",20/01/2013
D100216,3566,"30,0",15/10/2013
D100217,3505,"36,0",21/05/2013
D100217,,"100,0",27/05/2019
D100218,4213,"40,0",04/12/2015
D100219,4151,"50,0",07/10/2015
D100219,4210,"30,0",05/11/2015
D100219,4460,"40,0",25/10/2016
D100219,4506,"50,0",23/11/2016
D100219,4678,"40,0",19/02/2017
D100219,4679,"50,0",02/03/2017
D100219,4680,"42,0",09/03/2017
D100219,4681,"45,0",07/04/2017
D100220,3941,"40,0",31/12/2014
D100220,4320,"39,0",05/08/2016
D100221,3941,"50,0",04/01/2015
D100221,4674,"50,0",31/12/2016
D100222,3505,"36,0",16/05/2013
D100222,4216,"15,0",29/01/2016
D100222,4674,"30,0",23/12/2016
D100223,4210,"39,0",26/10/2015
D100224,3505,"20,0",19/05/2013
D100225,3941,"30,0",12/01/2015
D100226,3361,"5,0",22/01/2013
D100226,3550,"5,0",14/09/2013
D100226,3816,"30,0",11/10/2014
D100227,3941,"10,0",30/12/2014
D100228,,"30,0",23/05/2014
D100228,,"40,01",23/05/2019
D100229,3361,"30,0",23/01/2013
D100229,3670,"80,0",15/01/2014
D100229,3816,"40,0",12/10/2014
D100229,4222,"40,0",16/04/2016
D100229,4674,"50,0",30/12/2016
D100229,4674,"41,0",02/01/2017
D100229,4681,"41,0",04/04/2017
D100229,5316,"52,0",11/06/2018
D100229,6168,"40,0",01/09/2018
D100229,6922,"40,0",03/11/2018
D100229,6959,"41,0",10/12/2018
D100229,7005,"40,0",04/01/2019
D100229,7108,"41,0",16/04/2019
D100229,7199,"41,0",18/04/2019
D100229,7229,"40,0",19/05/2019
D100229,7395,"40,0",03/10/2019
D100229,7505,"41,0",06/12/2019
D100230,4210,"7,0",21/10/2015
D100231,3941,"39,0",09/01/2015
D100232,4210,"30,0",28/10/2015
D100232,4687,"25,0",30/06/2017
D100233,1235,"12,39",25/10/2006
D100234,4210,"40,0",29/10/2015
D100234,4685,"10,0",28/05/2017
D100235,4214,"40,0",12/12/2015
D100235,4219,"20,0",07/03/2016
D100235,4220,"20,0",15/03/2016
D100236,3941,"40,0",28/12/2014
D100237,3941,"10,0",12/01/2015
D100237,4685,"2,5",18/05/2017
D100238,3941,"30,0",04/01/2015
D100238,4220,"30,0",25/03/2016
D100239,4210,"50,0",29/10/2015
D100240,3941,"25,0",10/01/2015
D100240,4218,"25,0",19/02/2016
D100240,4223,"20,0",04/05/2016
D100240,4460,"30,0",18/10/2016
D100240,4674,"30,0",19/12/2016
D100240,5316,"41,0",11/06/2018
D100241,3361,"5,0",23/01/2013
D100241,3566,"10,0",03/10/2013
D100242,3528,"35,0",08/07/2013
D100242,4217,"30,0",08/02/2016
D100243,,"30,0",06/02/2016
D100244,3361,"36,0",24/01/2013
D100244,3896,"39,0",03/11/2014
D100245,4210,"30,0",26/10/2015
D100246,3505,"72,0",27/05/2013
D100247,,"30,0",04/05/2014
D100247,,"30,0",07/05/2016
D100247,5326,"40,0",25/06/2018
D100247,7212,"40,0",10/05/2019
D100248,4211,"30,0",17/11/2015
D100248,4213,"30,0",10/12/2015
D100248,4687,"40,0",11/07/2017
D100249,3361,"35,0",14/01/2013
D100249,4215,"30,0",04/01/2016
D100249,4223,"30,0",28/04/2016
D100249,4687,"40,0",06/07/2017
D100249,7229,"50,0",29/05/2019
D100250,3361,"30,0",26/01/2013
D100250,3546,"20,0",30/08/2013
D100250,3670,"30,0",10/01/2014
D100250,3896,"20,0",15/11/2014
D100251,4210,"30,0",30/10/2015
D100251,5326,"40,0",16/06/2018
D100251,6922,"40,0",26/10/2018
D100251,7229,"40,0",21/05/2019
D100252,4210,"10,0",31/10/2015
D100253,1568,"32,227",04/10/2007
D100253,1626,"32,227",29/11/2007
D100253,1663,"48,334",09/01/2008
D100253,1755,"32,227",03/05/2008
D100253,1843,"41,093",22/07/2008
D100253,1903,"32,227",13/10/2008
D100253,1991,"39,0",08/02/2009
D100253,2059,"39,0",27/04/2009
D100253,2163,"45,5",19/08/2009
D100253,2360,"44,2",29/03/2010
D100253,2566,"39,0",31/10/2010
D100253,2838,"39,0",20/07/2011
D100253,3064,"46,8",18/01/2012
D100253,3184,"39,0",21/04/2012
D100253,3300,"45,5",11/09/2012
D100253,3603,"45,5",20/10/2013
D100253,3916,"50,7",20/11/2014
D100253,6169,"120,0",18/09/2018
D100254,3785,"40,0",28/04/2014
D100254,4133,"43,0",29/01/2015
D100254,4272,"30,0",31/05/2016
D100255,,"19,83",29/05/2006
D100255,1245,"19,83",12/11/2006
D100255,1465,"12,39",26/06/2007
D100255,1634,"19,83",19/12/2007
D100255,2144,"5,0",11/08/2009
D100255,2351,"20,0",15/03/2010
D100255,2414,"10,0",12/05/2010
D100255,2553,"25,0",24/10/2010
D100255,2994,"30,0",14/11/2011
D100255,3277,"30,0",30/08/2012
D100255,3443,"35,0",19/03/2013
D100255,3445,"30,0",06/04/2013
D100255,3565,"25,0",03/10/2013
D100255,3784,"25,0",20/04/2014
D100256,954,"27,27",10/01/2006
D100257,2414,"30,0",14/05/2010
D100258,1775,"37,18",27/05/2008
D100258,1808,"4,96",10/07/2008
D100258,2654,"30,0",18/02/2011
D100258,2871,"30,0",01/08/2011
D100258,3079,"35,0",26/01/2012
D100258,3277,"37,0",31/08/2012
D100258,,"37,0",31/08/2014
D100258,4151,"40,0",09/10/2015
D100258,4272,"40,0",07/06/2016
D100259,2908,"5,0",01/09/2011
D100259,2994,"10,0",10/11/2011
D100259,5326,"10,0",19/06/2018
D100259,5449,"10,0",24/08/2018
D100259,6922,"5,0",31/10/2018
D100259,7005,"5,0",10/01/2019
D100259,7037,"5,0",07/02/2019
D100259,7074,"5,0",11/03/2019
D100259,7108,"5,0",11/04/2019
D100259,7212,"5,0",30/04/2019
D100259,7229,"10,0",28/05/2019
D100259,7346,"5,0",03/09/2019
D100259,7395,"5,0",05/10/2019
D100260,767,"12,39",30/07/2005
D100260,1034,"12,39",27/04/2006
D100260,1739,"12,39",10/04/2008
D100261,1245,"12,39",14/11/2006
D100262,954,"24,79",15/01/2006
D100262,1148,"24,79",24/06/2006
D100262,1207,"24,79",16/09/2006
D100262,1316,"24,79",25/12/2006
D100262,1397,"24,79",06/05/2007
D100262,1424,"24,79",21/05/2007
D100262,1556,"24,79",26/09/2007
D100262,1577,"24,79",14/10/2007
D100262,1601,"24,79",03/11/2007
D100262,1634,"24,79",12/12/2007
D100262,1790,"24,79",16/06/2008
D100262,1903,"24,79",09/10/2008
D100262,3108,"25,0",07/03/2012
D100262,3188,"12,5",07/06/2012
D100262,3236,"12,5",12/07/2012
D100262,3254,"12,5",24/08/2012
D100262,3300,"12,5",15/09/2012
D100262,3440,"12,5",30/01/2013
D100262,3443,"12,5",09/03/2013
D100262,3444,"12,5",30/03/2013
D100263,1074,"34,01",25/05/2006
D100263,1465,"24,79",23/06/2007
D100263,1634,"49,58",12/12/2007
D100263,1808,"24,79",02/07/2008
D100263,1966,"24,79",15/01/2009
D100263,2123,"30,0",26/06/2009
D100263,,"30,0",31/05/2010
D100263,,"32,0",31/05/2011
D100263,3049,"35,0",23/12/2011
D100263,3785,"30,0",25/04/2014
D100263,4149,"39,0",15/09/2015
D100264,954,"27,27",18/01/2006
D100265,3186,"6,0",12/05/2012
D100265,3443,"5,0",09/03/2013
D100266,980,"24,79",02/03/2006
D100267,1917,"24,79",03/11/2008
D100267,7346,"40,0",10/09/2019
D100268,1775,"24,79",12/05/2008
D100268,1843,"24,79",25/07/2008
D100268,2059,"30,0",17/04/2009
D100268,2534,"30,0",26/09/2010
D100269,816,"49,58",04/10/2005
D100269,979,"49,58",18/02/2006
D100269,1148,"49,58",10/07/2006
D100269,1316,"49,58",06/01/2007
D100269,1489,"49,58",13/07/2007
D100269,1634,"49,58",19/12/2007
D100269,1663,"49,58",15/01/2008
D100269,1843,"49,58",21/07/2008
D100269,1991,"50,0",28/01/2009
D100269,2193,"50,0",07/09/2009
D100269,2389,"50,0",24/04/2010
D100269,2632,"50,0",13/01/2011
D100269,2871,"50,0",02/08/2011
D100269,3079,"50,0",01/02/2012
D100269,3300,"50,0",22/09/2012
D100269,3603,"50,0",24/10/2013
D100269,4272,"50,0",08/06/2016
D100269,4460,"50,0",19/10/2016
D100269,6922,"50,0",26/10/2018
D100269,7395,"50,0",23/09/2019
D100270,858,"24,79",05/11/2005
D100270,1000,"24,79",13/03/2006
D100270,1185,"24,79",09/09/2006
D100270,1424,"24,79",28/05/2007
D100270,1490,"24,79",20/07/2007
D100270,1736,"24,79",06/04/2008
D100270,1933,"24,79",05/12/2008
D100270,1991,"30,0",08/02/2009
D100270,2319,"30,0",18/02/2010
D100270,2360,"30,0",30/03/2010
D100270,2632,"30,0",11/01/2011
D100270,2905,"30,0",17/08/2011
D100270,3189,"30,0",18/06/2012
D100270,3449,"35,0",03/05/2013
D100271,711,"12,39",07/07/2005
D100272,1034,"24,79",03/05/2006
D100272,1248,"24,79",30/11/2006
D100273,2225,"30,0",30/10/2009
D100273,3249,"35,0",27/07/2012
D100274,3528,"35,0",26/06/2013
D100274,3808,"40,0",05/07/2014
D100274,3810,"50,0",02/08/2014
D100274,3896,"40,0",11/11/2014
D100274,4273,"40,0",17/06/2016
D100275,767,"49,58",28/07/2005
D100275,979,"49,58",10/02/2006
D100275,1218,"49,58",12/10/2006
D100275,1316,"49,58",30/12/2006
D100276,816,"24,79",08/10/2005
D100277,901,"12,39",04/12/2005
D100277,1000,"12,39",11/03/2006
D100277,1149,"12,39",19/07/2006
D100277,1185,"12,39",01/09/2006
D100277,1207,"12,39",13/09/2006
D100277,1316,"12,39",21/12/2006
D100277,1374,"12,39",03/04/2007
D100277,1424,"12,39",27/05/2007
D100277,1465,"12,39",25/06/2007
D100277,1529,"12,39",18/08/2007
D100277,1556,"12,39",20/09/2007
D100277,1577,"12,39",15/10/2007
D100277,1626,"12,39",30/11/2007
D100277,1663,"12,39",19/01/2008
D100277,1699,"12,39",14/03/2008
D100277,1736,"12,39",29/03/2008
D100277,1755,"12,39",28/04/2008
D100277,1843,"12,39",19/07/2008
D100277,1878,"12,39",08/10/2008
D100277,1903,"12,39",27/10/2008
D100277,1933,"12,39",15/12/2008
D100277,1991,"15,0",11/02/2009
D100277,2035,"15,0",30/03/2009
D100277,2105,"15,0",14/06/2009
D100277,2133,"15,0",27/07/2009
D100277,2193,"15,0",03/09/2009
D100277,2233,"15,0",26/11/2009
D100277,2296,"15,0",23/01/2010
D100277,2319,"15,0",21/02/2010
D100277,2335,"15,0",01/03/2010
D100277,2389,"15,0",19/04/2010
D100277,2451,"15,0",27/07/2010
D100277,2485,"15,0",08/08/2010
D100277,2498,"20,0",09/09/2010
D100277,2553,"15,0",05/11/2010
D100277,2653,"15,0",18/02/2011
D100277,2695,"15,0",21/03/2011
D100277,2710,"15,0",16/04/2011
D100277,2711,"15,0",03/05/2011
D100277,2713,"15,0",25/05/2011
D100277,2871,"15,0",23/07/2011
D100277,2945,"20,0",07/10/2011
D100277,2994,"20,0",19/11/2011
D100277,3033,"20,0",11/12/2011
D100278,1245,"24,79",21/11/2006
D100278,1374,"24,79",29/03/2007
D100278,1424,"24,79",03/06/2007
D100278,1529,"24,79",25/08/2007
D100278,1626,"28,14",07/12/2007
D100278,1663,"12,39",13/01/2008
D100278,1699,"32,23",14/03/2008
D100278,1878,"24,79",09/10/2008
D100278,1949,"24,79",19/12/2008
D100278,2105,"30,0",17/06/2009
D100278,2224,"30,0",03/10/2009
D100278,2256,"30,0",22/12/2009
D100278,2360,"30,0",13/04/2010
D100278,2711,"60,0",26/04/2011
D100278,2838,"37,0",21/07/2011
D100278,3016,"30,0",10/12/2011
D100278,3125,"30,0",22/03/2012
D100279,954,"20,943",07/01/2006
D100279,1028,"16,107",14/04/2006
D100279,1917,"32,214",13/11/2008
D100279,1949,"16,107",20/12/2008
D100279,2256,"19,5",09/12/2009
D100279,2285,"20,8",11/01/2010
D100279,2351,"16,9",14/03/2010
D100279,2963,"45,5",18/10/2011
D100279,3033,"19,5",23/12/2011
D100279,3187,"65,0",30/05/2012
D100279,3277,"39,0",27/08/2012
D100279,3346,"45,5",09/11/2012
D100279,3441,"45,5",06/03/2013
D100279,4133,"55,9",22/01/2015
D100279,6169,"75,0",13/09/2018
D100279,7074,"26,0",12/03/2019
D100280,,"49,58",17/04/2001
D100280,,"24,79",29/11/2004
D100280,767,"24,79",27/07/2005
D100280,796,"24,79",24/08/2005
D100280,816,"123,95",23/09/2005
D100280,979,"24,79",19/02/2006
D100280,1317,"24,79",08/01/2007
D100280,1374,"24,79",31/03/2007
D100280,1424,"24,79",28/05/2007
D100280,1490,"24,79",18/07/2007
D100280,1529,"24,79",20/08/2007
D100280,1601,"24,79",06/11/2007
D100280,1626,"24,79",03/12/2007
D100280,1634,"24,79",12/12/2007
D100280,1663,"24,79",26/01/2008
D100280,1699,"32,23",10/03/2008
D100280,1736,"24,79",19/03/2008
D100280,1755,"49,58",14/05/2008
D100280,1778,"24,79",06/06/2008
D100280,1790,"24,79",14/06/2008
D100280,1808,"24,79",08/07/2008
D100280,1843,"24,79",24/07/2008
D100280,1878,"24,79",06/10/2008
D100280,1903,"24,79",19/10/2008
D100280,1929,"24,79",15/11/2008
D100280,1949,"24,79",14/12/2008
D100280,1966,"24,79",30/01/2009
D100280,2035,"24,79",30/03/2009
D100280,2059,"25,0",16/04/2009
D100280,2094,"61,97",02/06/2009
D100280,2105,"61,97",16/06/2009
D100280,2133,"24,79",22/07/2009
D100280,2163,"24,79",24/08/2009
D100280,2224,"24,79",06/10/2009
D100280,2233,"25,0",02/12/2009
D100280,2256,"25,0",12/12/2009
D100280,2285,"25,0",06/01/2010
D100280,2335,"25,0",24/02/2010
D100280,2351,"25,0",13/03/2010
D100280,2360,"25,0",06/04/2010
D100281,1212,"24,79",24/09/2006
